1	36.9
2	40.7
3	36.3
4	51.6
5	43.4
6	32.1
7	44.3
8	24.5
9	38.6
10	43.2
11	24.1
12	40.1
13	42.3
14	38
15	40.3
16	47.4
17	49.9
18	37.3
19	49.2
20	45.5
21	36.6
22	28.2
23	40.5
24	49.1
25	38.1
26	35.4
27	50.1
28	17.3
29	31.8
30	19.8
31	49.7
32	45
33	56.6
34	40.2
35	46.6
36	24.8
37	40.9
38	31.3
39	45.3
40	23.4
41	41
42	44.6
43	20.5
44	50
45	19.4
46	35.2
47	39.5
48	49
49	30.9
50	47
51	45.8
52	46.8
53	53.7
54	44.1
55	41.5
56	46
57	35.2
58	47
59	16.5
60	42.5
61	42.1
62	40.4
63	49.6
64	47.8
65	46.1
66	44.9
67	18.6
68	43.7
69	33
70	33
71	26.5
72	44.5
73	41
74	43
75	49.1
76	46.6
77	43
78	31.9
79	25.2
80	46.7
81	38.1
82	47.9
83	20.6
84	40
85	44.2
86	43.8
87	42.7
88	43.2
89	49.5
90	35.8
91	31
92	16.3
93	49.1
94	39
95	29.3
96	22.9
97	49.3
98	44.1
99	48.7
100	42
101	34.1
102	45.1
103	45.8
104	32.3
105	27.7
106	32.2
107	32
108	38.4
109	29.7
110	38.9
111	38.9
112	29.5
113	30.8
114	37.1
115	36.1
116	42.5
117	31.6
118	38.4
119	37.4
120	38
121	29.4
122	29.6
123	35.9
124	33.4
125	35.3
126	15.5
127	39.5
128	50.5
129	48.2
130	18.5
131	53.6
132	37.3
133	25.5
134	46.3
135	46.5
136	41.2
137	31.6
138	38.8
139	48.8
140	43.6
141	32.5
142	58.8
143	38.2
144	51.7
145	23.3
146	25.2
147	37.2
148	31.3
149	45.9
150	51.6
151	43.1
152	45.2
153	40.6
154	18.9
155	30.1
156	23.1
157	45.5
158	47.1
159	42.1
160	11.3
161	40.6
162	49.8
163	45.5
164	47
165	21.4
166	25.3
167	47.9
168	38.8
169	28.4
170	35.8
171	36.6
172	46.7
173	40.8
174	41.8
175	28.4
176	28.6
177	24.4
178	22.6
179	28.1
180	21.1
181	48.5
182	49.1
183	30.6
184	47.7
185	22.5
186	34.9
187	51.2
188	17.1
189	38.5
190	16.6
191	44.9
192	34
193	22.5
194	44.4
195	35.8
196	43.2
197	53.8
198	38.5
199	44.6
200	44.9
201	46.3
202	41.6
203	42.5
204	36.2
205	42.5
206	40.1
207	47.4
208	40.2
209	29.3
210	40.9
211	48.4
212	26.9
213	39.1
214	41.7
215	38.8
216	22.1
217	52.6
218	49.1
219	43
220	35.8
221	27.1
222	37.9
223	56.3
224	40.3
225	34.4
226	37
227	44.8
228	47.8
229	11.2
230	44.8
231	46.6
232	44.7
233	42.7
234	14.4
235	34.6
236	41.8
237	35.4
238	30.7
239	44.5
240	19.1
241	44.8
242	44.7
243	24.4
244	38.6
245	44.4
246	18.5
247	38.2
248	47.7
249	26.7
250	22.1
251	34.8
252	37.4
253	54.2
254	48.1
255	51.3
256	36.9
257	32.9
258	38.6
259	45.6
260	40.6
261	50.1
262	14
263	47.2
264	36.9
265	40.5
266	50.6
267	33.3
268	37.8
269	42.3
270	49
271	24.2
272	39.6
273	45.5
274	23.6
275	23.8
276	47.3
277	39
278	47.3
279	31.9
280	42.3
281	30.1
282	36
283	15.5
284	42.6
285	31.4
286	50
287	45.3
288	47.6
289	50
290	49.1
291	51.7
292	42.1
293	47.7
294	41.2
295	47.8
296	44.6
297	18.6
298	36.1
299	40.6
300	19.6
301	21.5
302	45.1
303	17.6
304	29.9
305	32.8
306	49.9
307	43.8
308	40.6
309	24.2
310	36.9
311	34.1
312	19.4
313	26.3
314	36.9
315	51
316	47.7
317	44.7
318	50
319	37.4
320	33.1
321	41.4
322	40.7
323	37.9
324	51
325	44.1
326	45.1
327	38.9
328	24.3
329	40.6
330	49.7
331	45.5
332	18.5
333	49.9
334	21.6
335	48.3
336	31.6
337	43.2
338	15.7
339	51
340	21.9
341	17.5
342	37.7
343	49.3
344	42.9
345	38.1
346	47.2
347	45.4
348	34.2
349	41.3
350	29.3
351	48
352	40.2
353	33.4
354	27.7
355	43.9
356	51.9
