1	33.4
2	38.3
3	37.2
4	52.8
5	43.1
6	27.6
7	41.2
8	23.1
9	39.4
10	39.8
11	24.5
12	36.9
13	41.2
14	39
15	42.9
16	43
17	47
18	33.1
19	49.4
20	45.2
21	39.1
22	25.8
23	40.1
24	54.2
25	34.6
26	32.2
27	48.8
28	18
29	31
30	21.1
31	45.2
32	38.5
33	51.3
34	43
35	43.4
36	23.8
37	39.9
38	28.4
39	43.3
40	23.7
41	40.5
42	43.1
43	19.4
44	48.3
45	20.4
46	34.4
47	39
48	45.3
49	30.5
50	48.6
51	42.5
52	42.5
53	51.3
54	44.8
55	39.4
56	43.6
57	33.2
58	45.7
59	19.9
60	39.4
61	39.3
62	35.9
63	47
64	51.5
65	47
66	48
67	21.6
68	44.5
69	31.5
70	33.2
71	28.4
72	41.6
73	40.6
74	40.2
75	53.2
76	45
77	45.6
78	31.6
79	23.8
80	51.2
81	37.5
82	48.3
83	21.3
84	42.2
85	38.8
86	44.3
87	46.5
88	43.5
89	44.5
90	31.7
91	31.6
92	20.1
93	49.6
94	36.5
95	32.1
96	22.6
97	49.8
98	43.8
99	46.4
100	38.3
101	32
102	41.6
103	44.8
104	35.5
105	27.4
106	29.6
107	35.9
108	41.5
109	27.9
110	40.6
111	35.8
112	25.8
113	32.8
114	38.4
115	36.3
116	36.6
117	33.8
118	35.1
119	35.9
120	38.6
121	27.7
122	30.8
123	34.8
124	33.5
125	36.7
126	15.7
127	39
128	44.1
129	46.8
130	19.8
131	50.4
132	39.4
133	27.1
134	47.7
135	41.6
136	39.9
137	31.1
138	37.1
139	44.8
140	38.2
141	36.3
142	55.9
143	35.6
144	46.6
145	26.8
146	23.8
147	33.1
148	29.6
149	45.1
150	48.9
151	42.8
152	41.2
153	39
154	22.5
155	35.2
156	22.1
157	41.9
158	48.2
159	34.2
160	10.8
161	38
162	46.6
163	42.1
164	45.6
165	21.1
166	23.2
167	42.8
168	35.5
169	31
170	31.2
171	36.3
172	42.9
173	42.2
174	40.8
175	26.8
176	30
177	25.5
178	22.8
179	29
180	21.6
181	49.4
182	49.4
183	29.5
184	43.4
185	25.3
186	31.7
187	49.3
188	19.4
189	37.6
190	18.8
191	39.5
192	30.3
193	21.6
194	43.6
195	38.7
196	36.1
197	50.8
198	40.2
199	42.7
200	47.2
201	45.8
202	39.7
203	44.1
204	35
205	41.6
206	38.2
207	46.3
208	39.9
209	29.1
210	42.6
211	47.4
212	28.2
213	36.8
214	38.3
215	37.3
216	24
217	50.7
218	47
219	41.1
220	34.8
221	25.5
222	38
223	53.9
224	39.4
225	30.5
226	37.9
227	41.9
228	42.8
229	10.9
230	41
231	42.1
232	45.7
233	43.1
234	17.4
235	32.8
236	44.9
237	39.1
238	26.3
239	41.2
240	20.3
241	45.8
242	48
243	23
244	37
245	39
246	19.4
247	34
248	44.6
249	27.2
250	20.2
251	30.5
252	31.7
253	50.9
254	49
255	49.5
256	34.2
257	29.3
258	38
259	46.7
260	41.3
261	45.4
262	13.2
263	47.6
264	37.7
265	41.1
266	48
267	30.8
268	45.4
269	40.6
270	49.5
271	21.4
272	37.8
273	45.2
274	22.8
275	26.6
276	42.1
277	40.7
278	44
279	33.4
280	42.7
281	33.8
282	39.7
283	15.3
284	35.9
285	30.7
286	48.6
287	44.1
288	42.7
289	50.1
290	49.8
291	49.1
292	38.8
293	46.6
294	45.1
295	44.4
296	45.7
297	16.7
298	34.2
299	37.8
300	19.5
301	21.4
302	45.7
303	22.8
304	31.2
305	37
306	46.9
307	43.9
308	39.7
309	25.7
310	34.3
311	36
312	16.4
313	24.1
314	31.6
315	49
316	46.4
317	45.3
318	46.6
319	37.9
320	34.1
321	40.6
322	35.5
323	34.5
324	50
325	40.6
326	47.8
327	39.1
328	25.5
329	48
330	44.4
331	48.7
332	18.7
333	51.4
334	21.5
335	46.9
336	29.9
337	44.7
338	15.9
339	47.3
340	23.9
341	17.4
342	31.6
343	49.3
344	40.1
345	38.9
346	45
347	45
348	29.8
349	42.1
350	27.7
351	49.5
352	42.9
353	32.4
354	25.7
355	45.2
356	51.5
357	45.2
358	33.4
359	34.6
360	33.6
361	40.7
362	43.3
363	38
364	27.6
365	30
366	23.3
367	26.5
368	40.9
369	40.1
370	42.9
371	36.3
372	23.9
373	39.8
374	44.5
375	20.2
376	38.7
377	50.3
378	26.6
379	47.6
380	28.1
381	21.2
382	50.7
383	55.5
384	37
385	41.2
386	26
387	44.9
388	24
389	38.1
390	28.8
391	40.4
392	41.9
393	39.3
394	30.9
395	40.2
396	36.4
397	40.3
398	23.4
399	36.5
400	14.1
401	30.6
402	20.5
403	28.5
404	43.8
405	40.9
406	40.5
407	32
408	19.1
409	31.1
410	45.6
411	33.4
412	26.5
413	41.3
414	26.9
415	45.1
416	22.4
417	37.7
418	41.4
419	45.1
420	50.4
421	20.2
422	46.1
423	43.2
424	25.9
425	32.7
426	35.1
427	33.6
428	44.2
429	41.2
430	41.9
431	40.5
432	35.5
433	29.1
434	41.3
435	49.3
436	33.4
437	45.4
438	44.1
439	18.7
440	37.6
441	35.9
442	30.1
443	18.2
444	38.2
445	44.4
446	43.9
447	37.5
448	30
449	36.2
450	43.5
451	42.5
